race_id,modele,cheval,cote,cote_cloture,ev,mise,date_detection,resultat,gain_euros
17082026_3_7,v1.8,JOG JELOCA,3.0,3.80,0.15634885251696184,8.26,2026-08-17T12:36:21.663282+00:00,PERDANT,-8.26
17082026_3_7,v1.8,JOKER D'OLAINE,6.1,3.80,0.5608662472591133,5.81,2026-08-17T12:36:21.663282+00:00,PERDANT,-5.81
17082026_3_7,v1.8,JUNE D'ERABLE,4.1,3.80,0.15421325215740445,2.63,2026-08-17T12:36:21.663282+00:00,PERDANT,-2.63
17082026_3_7,v1.8,JULIANO STILE,5.4,5.50,0.2949287446985589,3.54,2026-08-17T12:36:21.663282+00:00,GAGNANT,15.58
17082026_3_7,v1.10,JOKER D'OLAINE,6.1,3.80,0.4920927615187176,5.05,2026-08-17T12:36:21.663282+00:00,PERDANT,-5.05
17082026_3_7,v1.10,JULIANO STILE,5.4,5.50,0.24641487516621696,2.93,2026-08-17T12:36:21.663282+00:00,GAGNANT,12.89
17082026_3_7,place,JOG JELOCA,1.60,,,10,2026-08-17T12:36:21.663282+00:00,PLACE,6.00
17082026_3_7,2sur4,JOG JELOCA|JUNE D'ERABLE,,,,10,2026-08-17T12:36:21.663282+00:00,PERDANT,-10.00
17082026_3_7,trio,JOG JELOCA|JUNE D'ERABLE|JOKER D'OLAINE,,,,10,2026-08-17T12:36:21.663282+00:00,PERDANT,-10.00
17082026_3_7,multi,JOG JELOCA|JUNE D'ERABLE|JOKER D'OLAINE|JULIANO STILE,,,,10,2026-08-17T12:36:21.663282+00:00,PERDANT,-10.00
17082026_3_8,v1.4,LUIGI PAULCA,7.9,7.80,0.1235389443746997,2.63,2026-08-17T13:12:25.002192+00:00,PERDANT,-2.63
17082026_3_8,v1.4,LE CAPORAL,5.8,4.10,0.26148695465724225,8.0,2026-08-17T13:12:25.002192+00:00,PERDANT,-8.00
17082026_3_8,v1.4,LUCIANO VREDEBEST,8.3,12.00,0.3384360584035915,6.81,2026-08-17T13:12:25.002192+00:00,GAGNANT,49.71
17082026_3_8,v14sire,LE CAPORAL,5.8,4.10,0.18750422641009012,4.34,2026-08-17T13:12:25.002192+00:00,PERDANT,-4.34
17082026_3_8,v14sire,LUCIANO VREDEBEST,8.3,12.00,0.26697623453080377,4.07,2026-08-17T13:12:25.002192+00:00,GAGNANT,29.71
17082026_3_8,v1.5,LA KIFFANCE PIYA,6.0,7.50,0.17279588377067334,3.42,2026-08-17T13:12:25.002192+00:00,PERDANT,-3.42
17082026_3_8,v1.5,LUIGI PAULCA,7.9,7.80,0.29277582246195233,4.2,2026-08-17T13:12:25.002192+00:00,PERDANT,-4.20
17082026_3_8,v1.5,LE CAPORAL,5.8,4.10,0.4527165613628832,9.35,2026-08-17T13:12:25.002192+00:00,PERDANT,-9.35
17082026_3_8,v1.5,LOUIS QUATORZE,12.0,25.00,0.18476960957533928,1.66,2026-08-17T13:12:25.002192+00:00,PERDANT,-1.66
17082026_3_8,v1.5,LOOK MESLOIS,8.4,4.40,0.16772366445500397,2.25,2026-08-17T13:12:25.002192+00:00,PERDANT,-2.25
17082026_3_8,v1.5,LUCIANO VREDEBEST,8.3,12.00,0.5797974572527014,7.87,2026-08-17T13:12:25.002192+00:00,GAGNANT,57.45
17082026_3_8,v1.5,LA VIE EST BELLE,5.6,6.70,0.20649013045607867,4.45,2026-08-17T13:12:25.002192+00:00,PERDANT,-4.45
17082026_3_8,v1.8,LUIGI PAULCA,7.9,7.80,0.20430588558700968,1.61,2026-08-17T13:12:25.002192+00:00,PERDANT,-1.61
17082026_3_8,v1.8,LE CAPORAL,5.8,4.10,0.23698018647099217,5.38,2026-08-17T13:12:25.002192+00:00,PERDANT,-5.38
17082026_3_8,v1.8,LUCIANO VREDEBEST,8.3,12.00,0.420243663691924,6.28,2026-08-17T13:12:25.002192+00:00,GAGNANT,45.84
17082026_3_8,v1.10,LUIGI PAULCA,7.9,7.80,0.2413217610416729,1.87,2026-08-17T13:12:25.002192+00:00,PERDANT,-1.87
17082026_3_8,v1.10,LE CAPORAL,5.8,4.10,0.23385144020872461,5.22,2026-08-17T13:12:25.002192+00:00,PERDANT,-5.22
17082026_3_8,v1.10,LUCIANO VREDEBEST,8.3,12.00,0.44388698928633263,6.51,2026-08-17T13:12:25.002192+00:00,GAGNANT,47.52
17082026_3_8,place,LE CAPORAL,1.80,,,10,2026-08-17T13:12:25.002192+00:00,PLACE,8.00
17082026_3_8,2sur4,LE CAPORAL|LA VIE EST BELLE,,,,10,2026-08-17T13:12:25.002192+00:00,PERDANT,-10.00
17082026_3_8,trio,LE CAPORAL|LA VIE EST BELLE|LUIGI PAULCA,,,,10,2026-08-17T13:12:25.002192+00:00,PERDANT,-10.00
17082026_3_8,multi,LE CAPORAL|LA VIE EST BELLE|LUIGI PAULCA|LUCIANO VREDEBEST,,,,10,2026-08-17T13:12:25.002192+00:00,PERDANT,-10.00
17082026_5_1,v1.4,HIPPARIS,7.0,5.00,0.30179138070271483,7.6,2026-08-17T16:24:22.162590+00:00,PERDANT,-7.60
17082026_5_1,v1.4,HENRIQUE,5.5,7.90,0.11714016365334112,3.93,2026-08-17T16:24:22.162590+00:00,GAGNANT,17.69
17082026_5_1,v1.4,GERONIMO FUEGO,10.0,18.00,0.19355263925720023,3.25,2026-08-17T16:24:22.162590+00:00,PERDANT,-3.25
17082026_5_1,v1.4,HELECHO,12.0,27.00,1.3900104505801627,19.1,2026-08-17T16:24:22.162590+00:00,PERDANT,-19.10
17082026_5_1,v14sire,HIPPARIS,7.0,5.00,0.22933771620670695,4.32,2026-08-17T16:24:22.162590+00:00,PERDANT,-4.32
17082026_5_1,v1.5,HIPPARIS,7.0,5.00,0.30874354633052614,5.28,2026-08-17T16:24:22.162590+00:00,PERDANT,-5.28
17082026_5_1,v1.5,GERONIMO FUEGO,10.0,18.00,0.1881877873900908,2.14,2026-08-17T16:24:22.162590+00:00,PERDANT,-2.14
17082026_5_1,v1.5,HELECHO,12.0,27.00,1.6381516897823758,15.27,2026-08-17T16:24:22.162590+00:00,PERDANT,-15.27
17082026_5_1,v1.8,HIPPARIS,7.0,5.00,0.4429677394648086,4.16,2026-08-17T16:24:22.162590+00:00,PERDANT,-4.16
17082026_5_1,v1.8,HENRIQUE,5.5,7.90,0.11370151342638835,2.85,2026-08-17T16:24:22.162590+00:00,GAGNANT,12.83
17082026_5_1,v1.8,GERONIMO FUEGO,10.0,18.00,0.20456790729281193,2.56,2026-08-17T16:24:22.162590+00:00,PERDANT,-2.56
17082026_5_1,v1.8,HENZO DE CARSI,4.4,3.50,0.12577875782663872,2.09,2026-08-17T16:24:22.162590+00:00,PERDANT,-2.09
17082026_5_1,v1.8,HELECHO,12.0,27.00,1.6814952499950446,17.24,2026-08-17T16:24:22.162590+00:00,PERDANT,-17.24
17082026_5_1,v1.10,HIPPARIS,7.0,5.00,0.32687938411493667,3.05,2026-08-17T16:24:22.162590+00:00,PERDANT,-3.05
17082026_5_1,v1.10,HELECHO,12.0,27.00,1.439326668975132,14.64,2026-08-17T16:24:22.162590+00:00,PERDANT,-14.64
17082026_5_1,place,GERONIMO MATICA,,,,10,2026-08-17T16:24:22.162590+00:00,NON_PLACE,-10.00
17082026_5_1,2sur4,GERONIMO MATICA|HENZO DE CARSI,,,,10,2026-08-17T16:24:22.162590+00:00,PERDANT,-10.00
17082026_5_1,trio,GERONIMO MATICA|HENZO DE CARSI|HIPPARIS,,,,10,2026-08-17T16:24:22.162590+00:00,PERDANT,-10.00
17082026_5_2,v1.4,NIGEL DI QUATTRO,6.0,11.00,0.20425311353509246,6.17,2026-08-17T16:58:21.679611+00:00,PERDANT,-6.17
17082026_5_2,v1.4,OVIEDO BASE,3.0,4.00,0.1978125349853459,14.95,2026-08-17T16:58:21.679611+00:00,PERDANT,-14.95
17082026_5_2,v1.4,KELLY GEDE,4.1,4.00,0.20948232203981743,10.21,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.21
17082026_5_2,v14favori,OVIEDO BASE,3.0,4.00,0.1978125349853459,12.12,2026-08-17T16:58:21.679611+00:00,PERDANT,-12.12
17082026_5_2,v14sire,JUPITER DELO,5.9,2.90,0.320231592428049,7.39,2026-08-17T16:58:21.679611+00:00,PERDANT,-7.39
17082026_5_2,v1.5,NIGEL DI QUATTRO,6.0,11.00,0.19520845143736176,4.0,2026-08-17T16:58:21.679611+00:00,PERDANT,-4.00
17082026_5_2,v1.5,OVIEDO BASE,3.0,4.00,0.2019019908162376,10.35,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.35
17082026_5_2,v1.5,KELLY GEDE,4.1,4.00,0.203393879434681,6.73,2026-08-17T16:58:21.679611+00:00,PERDANT,-6.73
17082026_5_2,v1.8,NIGEL DI QUATTRO,6.0,11.00,0.20685471467722016,4.67,2026-08-17T16:58:21.679611+00:00,PERDANT,-4.67
17082026_5_2,v1.8,OVIEDO BASE,3.0,4.00,0.22159970604895074,12.5,2026-08-17T16:58:21.679611+00:00,PERDANT,-12.50
17082026_5_2,v1.8,KELLY GEDE,4.1,4.00,0.10583200219053257,3.85,2026-08-17T16:58:21.679611+00:00,PERDANT,-3.85
17082026_5_2,v1.10,NIGEL DI QUATTRO,6.0,11.00,0.1721122805806088,3.85,2026-08-17T16:58:21.679611+00:00,PERDANT,-3.85
17082026_5_2,place,KELLY GEDE,,,,10,2026-08-17T16:58:21.679611+00:00,NON_PLACE,-10.00
17082026_5_2,2sur4,KELLY GEDE|NIGEL DI QUATTRO,,,,10,2026-08-17T16:58:21.679611+00:00,,
17082026_5_2,trio,KELLY GEDE|NIGEL DI QUATTRO|JUPITER DELO,,,,10,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.00
17082026_6_1,v1.5,MAGENTA,12.0,25.00,0.7835690153207069,7.3,2026-08-17T16:58:21.679611+00:00,PERDANT,-7.30
17082026_6_1,v1.5,MAMZELLE BLANCHE,6.4,8.90,0.8048527881747685,15.28,2026-08-17T16:58:21.679611+00:00,GAGNANT,82.51
17082026_6_1,v1.5,MELIE MANATHIS,2.5,17.00,0.43471957513303683,20,2026-08-17T16:58:21.679611+00:00,PERDANT,-20.00
17082026_6_1,v1.5,MIA CARA SMART,12.0,28.00,0.9481308858788564,8.84,2026-08-17T16:58:21.679611+00:00,PERDANT,-8.84
17082026_6_1,v1.5,MARY BEE,5.1,14.00,0.8034310243148866,20,2026-08-17T16:58:21.679611+00:00,PERDANT,-20.00
17082026_6_1,v1.8,MAGENTA,12.0,25.00,0.4402920727989479,4.52,2026-08-17T16:58:21.679611+00:00,PERDANT,-4.52
17082026_6_1,v1.8,MAMZELLE BLANCHE,6.4,8.90,0.6485731356722626,6.77,2026-08-17T16:58:21.679611+00:00,GAGNANT,36.56
17082026_6_1,v1.8,MELIE MANATHIS,2.5,17.00,0.27748825004746736,20,2026-08-17T16:58:21.679611+00:00,PERDANT,-20.00
17082026_6_1,v1.8,MIA CARA SMART,12.0,28.00,0.6407428296351396,6.57,2026-08-17T16:58:21.679611+00:00,PERDANT,-6.57
17082026_6_1,v1.8,MARY BEE,5.1,14.00,0.6442013680279366,17.72,2026-08-17T16:58:21.679611+00:00,PERDANT,-17.72
17082026_6_1,v1.10,MAGENTA,12.0,25.00,0.2841779360522103,2.89,2026-08-17T16:58:21.679611+00:00,PERDANT,-2.89
17082026_6_1,v1.10,MAMZELLE BLANCHE,6.4,8.90,0.5325483868673928,5.52,2026-08-17T16:58:21.679611+00:00,GAGNANT,29.81
17082026_6_1,v1.10,MELIE MANATHIS,2.5,17.00,0.1845299698255558,13.77,2026-08-17T16:58:21.679611+00:00,PERDANT,-13.77
17082026_6_1,v1.10,MIA CARA SMART,12.0,28.00,0.466297558268719,4.74,2026-08-17T16:58:21.679611+00:00,PERDANT,-4.74
17082026_6_1,v1.10,MARY BEE,5.1,14.00,0.5910287566882875,16.13,2026-08-17T16:58:21.679611+00:00,PERDANT,-16.13
17082026_6_1,v110favori,MELIE MANATHIS,2.5,17.00,0.1845299698255558,14.12,2026-08-17T16:58:21.679611+00:00,PERDANT,-14.12
17082026_6_1,place,MELIE MANATHIS,,,,10,2026-08-17T16:58:21.679611+00:00,NON_PLACE,-10.00
17082026_6_1,2sur4,MELIE MANATHIS|MAMZELLE BLANCHE,,,,10,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.00
17082026_6_1,trio,MELIE MANATHIS|MAMZELLE BLANCHE|MARY BEE,,,,10,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.00
17082026_6_1,multi,MELIE MANATHIS|MAMZELLE BLANCHE|MARY BEE|MIA CARA SMART,,,,10,2026-08-17T16:58:21.679611+00:00,PERDANT,-10.00
17082026_6_2,v1.4,LORENZO DU NOYER,6.6,12.00,0.11813441499039312,3.16,2026-08-17T17:24:28.416331+00:00,PERDANT,-3.16
17082026_6_2,v1.4,LEVITE,2.8,3.00,0.15194480367325625,12.66,2026-08-17T17:24:28.416331+00:00,GAGNANT,22.79
17082026_6_2,v1.5,LOOPING BEN MAX,26.0,21.00,0.6538171016373795,2.62,2026-08-17T17:24:28.416331+00:00,PERDANT,-2.62
17082026_6_2,v1.5,LORENZACCIO,2.2,4.60,0.3203986187223953,20,2026-08-17T17:24:28.416331+00:00,PERDANT,-20.00
17082026_6_2,v1.5,LE TENOR DE MAUVES,26.0,5.40,0.8356035776012232,3.35,2026-08-17T17:24:28.416331+00:00,PERDANT,-3.35
17082026_6_2,v1.5,LOUISON DE FORGAN,10.0,30.00,0.8035013398243429,8.95,2026-08-17T17:24:28.416331+00:00,PERDANT,-8.95
17082026_6_2,v1.5,LORENZO DU NOYER,6.6,12.00,0.9379293726697056,16.79,2026-08-17T17:24:28.416331+00:00,PERDANT,-16.79
17082026_6_2,v1.5,LONDON JONES,26.0,16.00,0.5333827305977077,2.14,2026-08-17T17:24:28.416331+00:00,PERDANT,-2.14
17082026_6_2,v1.5,LEVITE,2.8,3.00,0.6582305720681745,20,2026-08-17T17:24:28.416331+00:00,GAGNANT,36.00
17082026_6_2,v1.8,LORENZACCIO,2.2,4.60,0.30291209885573567,14.07,2026-08-17T17:24:28.416331+00:00,PERDANT,-14.07
17082026_6_2,v1.8,LE TENOR DE MAUVES,26.0,5.40,0.8690643635604438,1.94,2026-08-17T17:24:28.416331+00:00,PERDANT,-1.94
17082026_6_2,v1.8,LOUISON DE FORGAN,10.0,30.00,0.6899994552242621,8.55,2026-08-17T17:24:28.416331+00:00,PERDANT,-8.55
17082026_6_2,v1.8,LORENZO DU NOYER,6.6,12.00,0.8288185202998577,16.5,2026-08-17T17:24:28.416331+00:00,PERDANT,-16.50
17082026_6_2,v1.8,LEVITE,2.8,3.00,0.6269099448397526,19.41,2026-08-17T17:24:28.416331+00:00,GAGNANT,34.94
17082026_6_2,v1.10,LORENZACCIO,2.2,4.60,0.2517624995234051,11.55,2026-08-17T17:24:28.416331+00:00,PERDANT,-11.55
17082026_6_2,v1.10,LE TENOR DE MAUVES,26.0,5.40,0.7510848604235609,1.65,2026-08-17T17:24:28.416331+00:00,PERDANT,-1.65
17082026_6_2,v1.10,LOUISON DE FORGAN,10.0,30.00,0.5264419393408482,6.44,2026-08-17T17:24:28.416331+00:00,PERDANT,-6.44
17082026_6_2,v1.10,LORENZO DU NOYER,6.6,12.00,0.6730422899566602,13.24,2026-08-17T17:24:28.416331+00:00,PERDANT,-13.24
17082026_6_2,v1.10,LEVITE,2.8,3.00,0.5572063664899185,17.05,2026-08-17T17:24:28.416331+00:00,GAGNANT,30.69
17082026_6_2,v110favori,LORENZACCIO,2.2,4.60,0.2517624995234051,12.04,2026-08-17T17:24:28.416331+00:00,PERDANT,-12.04
17082026_6_2,place,LORENZACCIO,1.70,,,10,2026-08-17T17:24:28.416331+00:00,PLACE,7.00
17082026_6_2,2sur4,LORENZACCIO|LEVITE,,,,10,2026-08-17T17:24:28.416331+00:00,,
17082026_6_2,trio,LORENZACCIO|LEVITE|LORENZO DU NOYER,,,,10,2026-08-17T17:24:28.416331+00:00,PERDANT,-10.00
17082026_6_2,multi,LORENZACCIO|LEVITE|LORENZO DU NOYER|LOUISON DE FORGAN,,,,10,2026-08-17T17:24:28.416331+00:00,PERDANT,-10.00
17082026_5_3,v1.4,LUCKIS,5.8,4.00,0.10197362921309905,3.19,2026-08-17T17:32:38.029752+00:00,PERDANT,-3.19
17082026_5_3,v1.4,LUEUR DE LOIRON,5.4,6.90,0.11844980408327754,4.04,2026-08-17T17:32:38.029752+00:00,PERDANT,-4.04
17082026_5_3,v1.4,LESLEY ARCTIC,5.6,6.10,0.12069701350579676,3.93,2026-08-17T17:32:38.029752+00:00,PERDANT,-3.93
17082026_5_3,v1.4,LILAS AIMEF,21.0,30.00,1.2788108467512629,9.59,2026-08-17T17:32:38.029752+00:00,PERDANT,-9.59
17082026_5_3,v1.4,LARA DES CAILLONS,7.4,11.00,0.30717274330128874,7.2,2026-08-17T17:32:38.029752+00:00,PERDANT,-7.20
17082026_5_3,v14favori,LUEUR DE LOIRON,5.4,6.90,0.11844980408327754,3.3,2026-08-17T17:32:38.029752+00:00,PERDANT,-3.30
17082026_5_3,v14sire,LADY DU JAS,13.0,8.60,0.42593214209177455,4.0,2026-08-17T17:32:38.029752+00:00,PERDANT,-4.00
17082026_5_3,v14sire,LILAS AIMEF,21.0,30.00,1.2388881319581206,6.98,2026-08-17T17:32:38.029752+00:00,PERDANT,-6.98
17082026_5_3,v14sire,LARA DES CAILLONS,7.4,11.00,0.6032532150390915,10.61,2026-08-17T17:32:38.029752+00:00,PERDANT,-10.61
17082026_5_3,v1.5,LUEUR DE LOIRON,5.4,6.90,0.10223908690323014,2.33,2026-08-17T17:32:38.029752+00:00,PERDANT,-2.33
17082026_5_3,v1.5,LESLEY ARCTIC,5.6,6.10,0.10391694426374776,2.27,2026-08-17T17:32:38.029752+00:00,PERDANT,-2.27
17082026_5_3,v1.5,LILAS AIMEF,21.0,30.00,1.555963504725443,7.8,2026-08-17T17:32:38.029752+00:00,PERDANT,-7.80
17082026_5_3,v1.5,LARA DES CAILLONS,7.4,11.00,0.3203551089284642,5.02,2026-08-17T17:32:38.029752+00:00,PERDANT,-5.02
17082026_5_3,v1.8,LILAS AIMEF,21.0,30.00,1.5628991304152797,4.36,2026-08-17T17:32:38.029752+00:00,PERDANT,-4.36
17082026_5_3,v1.8,LARA DES CAILLONS,7.4,11.00,0.2400129148726673,2.09,2026-08-17T17:32:38.029752+00:00,PERDANT,-2.09
17082026_5_3,v1.10,LILAS AIMEF,21.0,30.00,1.6793890616010319,4.62,2026-08-17T17:32:38.029752+00:00,PERDANT,-4.62
17082026_5_3,v1.10,LARA DES CAILLONS,7.4,11.00,0.2537440295231286,2.18,2026-08-17T17:32:38.029752+00:00,PERDANT,-2.18
17082026_5_3,place,LUEUR DE LOIRON,,,,10,2026-08-17T17:32:38.029752+00:00,NON_PLACE,-10.00
17082026_5_3,2sur4,LUEUR DE LOIRON|LESLEY ARCTIC,,,,10,2026-08-17T17:32:38.029752+00:00,PERDANT,-10.00
17082026_5_3,trio,LUEUR DE LOIRON|LESLEY ARCTIC|LUCKIS,,,,10,2026-08-17T17:32:38.029752+00:00,PERDANT,-10.00
17082026_5_3,multi,LUEUR DE LOIRON|LESLEY ARCTIC|LUCKIS|LARA DES CAILLONS,,,,10,2026-08-17T17:32:38.029752+00:00,PERDANT,-10.00
17082026_6_3,v1.4,KIARA DES BORDES,4.3,29.00,0.1061804247210194,4.72,2026-08-17T17:56:44.329429+00:00,PERDANT,-4.72
17082026_6_3,v1.4,KORIOLIS DE ZIETTE,8.7,3.40,0.11869286949929214,2.26,2026-08-17T17:56:44.329429+00:00,PERDANT,-2.26
17082026_6_3,v1.5,JOLIE TEJY,21.0,11.00,0.7531499787201028,3.8,2026-08-17T17:56:44.329429+00:00,PERDANT,-3.80
17082026_6_3,v1.5,KIARA DES BORDES,4.3,29.00,0.7798978893899442,20,2026-08-17T17:56:44.329429+00:00,PERDANT,-20.00
17082026_6_3,v1.5,KIWI A TROIS,2.1,5.70,0.2900032050654464,20,2026-08-17T17:56:44.329429+00:00,PERDANT,-20.00
17082026_6_3,v1.5,KALIO DE BRAYE,21.0,10.00,0.6568928429698966,3.31,2026-08-17T17:56:44.329429+00:00,GAGNANT,66.20
17082026_6_3,v1.5,KORIOLIS DE ZIETTE,8.7,3.40,1.0248810364519843,13.42,2026-08-17T17:56:44.329429+00:00,PERDANT,-13.42
17082026_6_3,v1.5,JUSTE UN DALY,21.0,11.00,1.0421513183824054,5.25,2026-08-17T17:56:44.329429+00:00,PERDANT,-5.25
17082026_6_3,v1.5,IPSOS MARANCOURT,4.3,32.00,0.6756483291037949,20,2026-08-17T17:56:44.329429+00:00,PERDANT,-20.00
17082026_6_3,v1.8,JOLIE TEJY,21.0,11.00,0.750984621683946,2.03,2026-08-17T17:56:44.329429+00:00,PERDANT,-2.03
17082026_6_3,v1.8,KIARA DES BORDES,4.3,29.00,0.7520954289065502,12.33,2026-08-17T17:56:44.329429+00:00,PERDANT,-12.33
17082026_6_3,v1.8,KIWI A TROIS,2.1,5.70,0.2673258020048821,13.14,2026-08-17T17:56:44.329429+00:00,PERDANT,-13.14
17082026_6_3,v1.8,KALIO DE BRAYE,21.0,10.00,0.5426318877497387,2.93,2026-08-17T17:56:44.329429+00:00,GAGNANT,58.60
17082026_6_3,v1.8,KORIOLIS DE ZIETTE,8.7,3.40,0.894302330238107,12.56,2026-08-17T17:56:44.329429+00:00,PERDANT,-12.56
17082026_6_3,v1.8,JUSTE UN DALY,21.0,11.00,1.036975380814444,2.8,2026-08-17T17:56:44.329429+00:00,PERDANT,-2.80
17082026_6_3,v1.8,IPSOS MARANCOURT,4.3,32.00,0.47827450473858457,15.68,2026-08-17T17:56:44.329429+00:00,PERDANT,-15.68
17082026_6_3,v1.10,KIARA DES BORDES,4.3,29.00,0.5623461046627376,9.29,2026-08-17T17:56:44.329429+00:00,PERDANT,-9.29
17082026_6_3,v1.10,KIWI A TROIS,2.1,5.70,0.19605482995765322,9.71,2026-08-17T17:56:44.329429+00:00,PERDANT,-9.71
17082026_6_3,v1.10,KALIO DE BRAYE,21.0,10.00,0.3500124108765579,1.91,2026-08-17T17:56:44.329429+00:00,GAGNANT,38.20
17082026_6_3,v1.10,KORIOLIS DE ZIETTE,8.7,3.40,0.6664517353279491,9.43,2026-08-17T17:56:44.329429+00:00,PERDANT,-9.43
17082026_6_3,v1.10,JUSTE UN DALY,21.0,11.00,0.7891890658569136,2.15,2026-08-17T17:56:44.329429+00:00,PERDANT,-2.15
17082026_6_3,v1.10,IPSOS MARANCOURT,4.3,32.00,0.24563919398908363,8.11,2026-08-17T17:56:44.329429+00:00,PERDANT,-8.11
17082026_6_3,v110favori,KIWI A TROIS,2.1,5.70,0.19605482995765322,10.1,2026-08-17T17:56:44.329429+00:00,PERDANT,-10.10
17082026_6_3,place,KIWI A TROIS,3.10,,,10,2026-08-17T17:56:44.329429+00:00,PLACE,21.00
17082026_6_3,2sur4,KIWI A TROIS|KIARA DES BORDES,,,,10,2026-08-17T17:56:44.329429+00:00,,
17082026_6_3,trio,KIWI A TROIS|KIARA DES BORDES|IPSOS MARANCOURT,,,,10,2026-08-17T17:56:44.329429+00:00,PERDANT,-10.00
17082026_6_3,multi,KIWI A TROIS|KIARA DES BORDES|IPSOS MARANCOURT|KORIOLIS DE ZIETTE,,,,10,2026-08-17T17:56:44.329429+00:00,PERDANT,-10.00
17082026_5_4,v1.4,MONA CROWN,12.0,9.90,0.26642641408928824,3.56,2026-08-17T18:00:59.553884+00:00,PERDANT,-3.56
17082026_5_4,v14sire,MONA CROWN,12.0,9.90,0.1971936656380513,2.01,2026-08-17T18:00:59.553884+00:00,PERDANT,-2.01
17082026_5_4,v1.5,MONA CROWN,12.0,9.90,0.27863511304995736,2.55,2026-08-17T18:00:59.553884+00:00,PERDANT,-2.55
17082026_5_4,place,MURIETTA,,,,10,2026-08-17T18:00:59.553884+00:00,NON_PLACE,-10.00
17082026_5_4,2sur4,MURIETTA|MAESTRIA DE YEDRAG,,,,10,2026-08-17T18:00:59.553884+00:00,PERDANT,-10.00
17082026_5_4,trio,MURIETTA|MAESTRIA DE YEDRAG|MANDARINE,,,,10,2026-08-17T18:00:59.553884+00:00,PERDANT,-10.00
17082026_5_4,multi,MURIETTA|MAESTRIA DE YEDRAG|MANDARINE|MONA CROWN,,,,10,2026-08-17T18:00:59.553884+00:00,PERDANT,-10.00
17082026_5_5,v1.4,NIAGARA RIVER,19.0,30.00,1.3048470214507923,10.64,2026-08-17T18:36:30.949793+00:00,PERDANT,-10.64
17082026_5_5,v1.4,NANA OASIS,11.0,17.00,0.16736481975212358,2.46,2026-08-17T18:36:30.949793+00:00,PERDANT,-2.46
17082026_5_5,v1.4,NEMROD GEDE,7.1,4.40,0.1884694041620516,4.54,2026-08-17T18:36:30.949793+00:00,PERDANT,-4.54
17082026_5_5,v1.4,NAMARIO BELLO,5.6,7.90,0.36101345179141364,11.52,2026-08-17T18:36:30.949793+00:00,PERDANT,-11.52
17082026_5_5,v14sire,NIAGARA RIVER,19.0,30.00,1.8377600765726823,11.42,2026-08-17T18:36:30.949793+00:00,PERDANT,-11.42
17082026_5_5,v1.5,NIAGARA RIVER,19.0,30.00,1.574020588461026,8.81,2026-08-17T18:36:30.949793+00:00,PERDANT,-8.81
17082026_5_5,v1.5,NANA OASIS,11.0,17.00,0.1632317768928715,1.65,2026-08-17T18:36:30.949793+00:00,PERDANT,-1.65
17082026_5_5,v1.5,NEMROD GEDE,7.1,4.40,0.18055321122512735,2.98,2026-08-17T18:36:30.949793+00:00,PERDANT,-2.98
17082026_5_5,v1.5,NAMARIO BELLO,5.6,7.90,0.37502450412924326,8.22,2026-08-17T18:36:30.949793+00:00,PERDANT,-8.22
17082026_5_5,v1.8,NIAGARA RIVER,19.0,30.00,1.4905583799641242,8.96,2026-08-17T18:36:30.949793+00:00,PERDANT,-8.96
17082026_5_5,v1.8,NAMARIO BELLO,5.6,7.90,0.19821867032661622,4.66,2026-08-17T18:36:30.949793+00:00,PERDANT,-4.66
17082026_5_5,v1.10,NIAGARA RIVER,19.0,30.00,1.6759040300678487,10.15,2026-08-17T18:36:30.949793+00:00,PERDANT,-10.15
17082026_5_5,v1.10,NEMROD GEDE,7.1,4.40,0.20000947438349415,3.57,2026-08-17T18:36:30.949793+00:00,PERDANT,-3.57
17082026_5_5,v1.10,NAMARIO BELLO,5.6,7.90,0.3739784620988713,8.86,2026-08-17T18:36:30.949793+00:00,PERDANT,-8.86
17082026_5_5,place,NADER,,,,10,2026-08-17T18:36:30.949793+00:00,NON_PLACE,-10.00
17082026_5_5,2sur4,NADER|NAMARIO BELLO,,,,10,2026-08-17T18:36:30.949793+00:00,PERDANT,-10.00
17082026_5_5,trio,NADER|NAMARIO BELLO|NEMROD GEDE,,,,10,2026-08-17T18:36:30.949793+00:00,PERDANT,-10.00
17082026_5_5,multi,NADER|NAMARIO BELLO|NEMROD GEDE|NIAGARA RIVER,,,,10,2026-08-17T18:36:30.949793+00:00,PERDANT,-10.00
17082026_6_4,v1.4,NEGRESCO,6.0,6.50,0.1293726097461958,3.8,2026-08-17T18:36:30.949793+00:00,PERDANT,-3.80
17082026_6_4,v1.5,NATIF DE JOUDES,3.0,3.40,0.5727763662907446,20,2026-08-17T18:36:30.949793+00:00,GAGNANT,40.00
17082026_6_4,v1.5,NUMENOR,5.1,11.00,0.7558087676449179,18.58,2026-08-17T18:36:30.949793+00:00,PERDANT,-18.58
17082026_6_4,v1.5,NEGRESCO,6.0,6.50,0.9412179886766756,18.97,2026-08-17T18:36:30.949793+00:00,PERDANT,-18.97
